incident_id,crime_type,latitude,longitude,date,time,severity,ward,weather,risk_score
3258,burglary,13.029128,77.505558,09-09-2025,06:36,critical,Electronic City,clear,37
3259,street_fight,13.06434,77.480927,01-07-2025,23:26,high,Malleshwaram,clear,74
3260,pickpocketing,13.030284,77.424964,04-11-2025,07:37,moderate,Koramangala,rainy,55
3261,vandalism,12.954142,77.718616,31-10-2025,23:31,low,Malleshwaram,humid,46
3262,burglary,12.998524,77.419187,03-07-2025,04:37,critical,Koramangala,clear,72
3263,road_accident,12.83178,77.662572,20-09-2025,14:23,high,Malleshwaram,clear,35
3264,vandalism,12.900497,77.500065,06-06-2025,00:26,low,Hebbal,humid,79
3265,vandalism,13.027357,77.730308,30-10-2025,23:21,low,Whitefield,humid,22
3266,vehicle_theft,12.997122,77.588511,28-09-2025,02:07,high,Hebbal,clear,29
3267,vandalism,12.841179,77.65824,02-07-2025,20:56,low,MG Road,clear,42
3268,harassment,12.962722,77.639584,12-06-2025,07:58,moderate,Koramangala,humid,17
3269,pickpocketing,13.018994,77.720103,23-05-2025,11:56,moderate,Koramangala,humid,23
3270,vandalism,12.957828,77.712951,06-10-2025,11:36,low,Electronic City,cloudy,80
3271,road_accident,13.071606,77.55132,21-05-2025,10:56,high,Hebbal,rainy,66
3272,pickpocketing,12.883927,77.503263,14-10-2025,01:23,moderate,Electronic City,cloudy,50
3273,public_damage,13.06868,77.642527,30-03-2025,01:31,moderate,Malleshwaram,clear,54
3274,cybercrime,12.959161,77.714355,31-08-2025,06:14,low,Electronic City,clear,93
3275,chain_snatching,12.858592,77.696325,17-11-2025,19:06,high,Whitefield,cloudy,51
3276,road_accident,13.09526,77.559035,28-08-2025,18:39,high,BTM,cloudy,28
3277,street_fight,13.06551,77.746286,22-04-2025,07:27,high,Whitefield,rainy,18
3278,cybercrime,12.928954,77.41642,02-11-2025,21:51,low,Yelahanka,humid,43
3279,cybercrime,13.028333,77.657453,28-09-2025,20:19,low,Yelahanka,rainy,45
3280,harassment,12.898472,77.773667,31-07-2025,23:47,moderate,MG Road,cloudy,55
3281,harassment,12.902634,77.43521,19-11-2025,23:21,moderate,Electronic City,clear,74
3282,pickpocketing,12.921004,77.799816,26-05-2025,04:34,moderate,Whitefield,humid,35
3283,street_fight,13.028917,77.720439,25-07-2025,23:13,high,MG Road,clear,82
3284,vandalism,12.951743,77.682693,31-05-2025,19:11,low,Hebbal,humid,66
3285,assault,12.909094,77.449027,04-07-2025,22:59,high,Malleshwaram,rainy,63
3286,vehicle_theft,13.006323,77.461837,11-10-2025,20:35,high,Hebbal,clear,20
3287,street_fight,12.933606,77.668156,28-09-2025,15:40,high,Indiranagar,clear,28
3288,chain_snatching,13.025958,77.586618,12-06-2025,11:33,high,Indiranagar,rainy,15
3289,cybercrime,12.925882,77.67137,24-05-2025,10:39,low,Jayanagar,cloudy,81
3290,public_damage,12.824943,77.495202,06-05-2025,00:05,moderate,Indiranagar,rainy,42
3291,cybercrime,12.963704,77.653821,04-10-2025,06:21,low,Jayanagar,humid,13
3292,harassment,13.052243,77.719282,02-04-2025,12:27,moderate,Whitefield,clear,72
3293,assault,13.062116,77.754129,26-08-2025,02:21,high,Hebbal,humid,71
3294,vehicle_theft,13.075609,77.726399,29-04-2025,15:38,high,Indiranagar,clear,36
3295,street_fight,12.934874,77.762142,26-04-2025,04:39,high,Koramangala,clear,40
3296,pickpocketing,13.081321,77.740655,25-10-2025,23:35,moderate,Whitefield,rainy,53
3297,chain_snatching,12.951895,77.44521,04-08-2025,00:23,high,BTM,cloudy,90
3298,road_accident,12.962062,77.552604,13-06-2025,17:08,high,Koramangala,rainy,93
3299,vehicle_theft,12.966791,77.487487,28-08-2025,15:41,high,Electronic City,humid,18
3300,road_accident,12.998744,77.706161,01-07-2025,04:20,high,Malleshwaram,cloudy,69
3301,public_damage,13.012085,77.77595,20-08-2025,18:13,moderate,Malleshwaram,humid,93
3302,cybercrime,13.001603,77.734532,01-06-2025,16:44,low,Malleshwaram,cloudy,40
3303,assault,12.960499,77.648926,10-04-2025,19:02,high,Yelahanka,cloudy,54
3304,harassment,13.096408,77.502678,26-06-2025,16:45,moderate,Malleshwaram,rainy,48
3305,road_accident,12.930848,77.602814,10-11-2025,15:48,high,Whitefield,cloudy,86
3306,public_damage,13.03916,77.557347,20-07-2025,10:59,moderate,Koramangala,rainy,19
3307,public_damage,12.998493,77.72809,26-10-2025,10:58,moderate,Whitefield,cloudy,20
3308,vehicle_theft,12.99825,77.55049,21-04-2025,16:54,high,Malleshwaram,clear,62
3309,pickpocketing,13.068919,77.762854,26-05-2025,18:52,moderate,Hebbal,cloudy,39
3310,public_damage,12.955631,77.727295,24-08-2025,21:45,moderate,Whitefield,clear,58
3311,harassment,12.974286,77.598479,07-09-2025,09:05,moderate,Jayanagar,clear,62
3312,vandalism,12.869379,77.472577,05-09-2025,03:53,low,Yelahanka,cloudy,26
3313,burglary,12.881035,77.751739,29-04-2025,22:50,critical,Malleshwaram,humid,80
3314,assault,13.07415,77.745583,16-07-2025,22:02,high,Whitefield,cloudy,34
3315,assault,12.886086,77.498293,27-03-2025,10:50,high,Malleshwaram,cloudy,87
3316,public_damage,13.069043,77.505422,05-11-2025,11:22,moderate,BTM,clear,79
3317,chain_snatching,13.050301,77.708998,30-05-2025,22:19,high,Indiranagar,rainy,64
3318,street_fight,12.822079,77.641217,17-11-2025,01:37,high,Malleshwaram,rainy,94
3319,pickpocketing,12.822869,77.483934,10-06-2025,09:41,moderate,Malleshwaram,rainy,90
3320,road_accident,12.921435,77.437561,13-04-2025,01:12,high,Jayanagar,humid,22
3321,cybercrime,12.954637,77.690657,30-07-2025,03:38,low,MG Road,clear,92
3322,burglary,12.800675,77.720391,19-04-2025,18:49,critical,Electronic City,rainy,81
3323,street_fight,12.977549,77.441252,23-10-2025,05:54,high,Electronic City,cloudy,25
3324,assault,12.845938,77.72137,01-09-2025,15:35,high,Hebbal,cloudy,68
3325,cybercrime,12.911691,77.779142,04-10-2025,15:24,low,MG Road,rainy,12
3326,harassment,12.951832,77.707592,19-09-2025,07:27,moderate,MG Road,cloudy,83
3327,assault,12.909858,77.41693,08-07-2025,06:02,high,Indiranagar,clear,71
3328,chain_snatching,12.943694,77.427936,06-04-2025,19:13,high,Jayanagar,rainy,33
3329,assault,12.887152,77.400606,09-10-2025,09:50,high,Malleshwaram,cloudy,86
3330,public_damage,13.03024,77.634555,26-05-2025,18:55,moderate,Yelahanka,rainy,66
3331,public_damage,12.892427,77.744959,07-08-2025,20:22,moderate,Electronic City,clear,69
3332,vehicle_theft,12.80134,77.434242,07-04-2025,12:58,high,BTM,humid,16
3333,pickpocketing,12.972998,77.545915,09-06-2025,05:24,moderate,Whitefield,rainy,59
3334,burglary,12.854695,77.400601,11-07-2025,15:07,critical,Jayanagar,rainy,24
3335,burglary,12.854094,77.582077,22-04-2025,22:53,critical,Yelahanka,rainy,10
3336,burglary,12.979744,77.672814,29-05-2025,19:26,critical,Jayanagar,clear,14
3337,vandalism,12.914866,77.639289,13-11-2025,02:32,low,MG Road,cloudy,13
3338,road_accident,12.920703,77.699832,22-06-2025,23:14,high,Whitefield,clear,79
3339,vehicle_theft,13.073933,77.653663,04-06-2025,11:01,high,Hebbal,clear,93
3340,road_accident,12.922361,77.450452,20-11-2025,04:35,high,Koramangala,cloudy,48
3341,street_fight,12.954836,77.449028,06-05-2025,23:22,high,BTM,clear,78
3342,burglary,13.098006,77.510333,02-07-2025,06:34,critical,Hebbal,rainy,90
3343,burglary,13.065331,77.649145,20-11-2025,03:25,critical,MG Road,cloudy,24
3344,chain_snatching,12.894632,77.576268,21-06-2025,06:50,high,BTM,rainy,35
3345,pickpocketing,13.074274,77.770549,15-05-2025,16:03,moderate,Koramangala,cloudy,32
3346,public_damage,12.956224,77.422912,28-03-2025,21:33,moderate,Koramangala,clear,95
3347,cybercrime,12.982031,77.762781,03-09-2025,18:53,low,Electronic City,cloudy,39
3348,road_accident,12.915236,77.468335,19-04-2025,06:26,high,Electronic City,rainy,37
3349,road_accident,12.922729,77.61415,03-06-2025,07:41,high,Koramangala,clear,55
3350,street_fight,12.953368,77.638549,27-09-2025,05:05,high,Koramangala,clear,23
3351,public_damage,12.840305,77.583463,12-10-2025,11:04,moderate,Malleshwaram,cloudy,55
3352,burglary,12.925892,77.688118,09-05-2025,09:39,critical,Yelahanka,rainy,66
3353,road_accident,13.027174,77.797169,28-10-2025,06:39,high,Koramangala,humid,20
3354,chain_snatching,12.802967,77.704107,28-04-2025,01:09,high,Yelahanka,clear,89
3355,vehicle_theft,13.065934,77.417782,29-10-2025,08:04,high,Malleshwaram,cloudy,14
3356,street_fight,12.83792,77.62321,19-06-2025,15:15,high,Malleshwaram,humid,41
3357,assault,13.08946,77.64254,15-06-2025,21:21,high,BTM,cloudy,82
3358,street_fight,12.890528,77.634684,16-10-2025,06:33,high,Whitefield,humid,69
3359,cybercrime,13.089962,77.515497,14-09-2025,05:09,low,Whitefield,clear,67
3360,vehicle_theft,12.937998,77.69574,11-11-2025,08:13,high,Indiranagar,cloudy,75
3361,vandalism,12.97209,77.466334,11-06-2025,20:14,low,Whitefield,rainy,81
3362,vandalism,13.004042,77.663209,07-05-2025,09:56,low,Whitefield,humid,37
3363,chain_snatching,13.067583,77.672387,04-05-2025,22:21,high,BTM,rainy,50
3364,vehicle_theft,12.923478,77.777887,18-10-2025,21:59,high,MG Road,clear,40
3365,cybercrime,12.95249,77.631622,26-04-2025,04:23,low,Indiranagar,rainy,63
3366,cybercrime,13.040167,77.667074,25-07-2025,12:23,low,Yelahanka,humid,66
3367,cybercrime,12.82445,77.755797,26-03-2025,15:36,low,Jayanagar,clear,14
3368,assault,12.830984,77.563388,13-08-2025,17:40,high,MG Road,cloudy,36
3369,assault,12.955476,77.789189,27-05-2025,01:23,high,Indiranagar,cloudy,73
3370,vehicle_theft,12.801849,77.738863,25-07-2025,07:42,high,Yelahanka,cloudy,55
3371,public_damage,12.922017,77.473051,24-09-2025,14:50,moderate,Hebbal,rainy,21
3372,vehicle_theft,12.86443,77.52118,01-08-2025,03:32,high,Indiranagar,rainy,48
3373,public_damage,13.021489,77.687175,22-09-2025,08:09,moderate,Koramangala,cloudy,41
3374,pickpocketing,12.978416,77.575901,20-06-2025,19:33,moderate,Indiranagar,humid,88
3375,road_accident,12.82205,77.613613,11-09-2025,09:28,high,Yelahanka,rainy,70
3376,pickpocketing,12.877581,77.617403,22-07-2025,01:58,moderate,Indiranagar,clear,55
3377,pickpocketing,13.039502,77.790028,22-08-2025,03:56,moderate,BTM,cloudy,84
3378,street_fight,12.967933,77.663874,03-04-2025,23:21,high,BTM,clear,44
3379,vandalism,13.084498,77.491308,25-04-2025,11:33,low,Koramangala,cloudy,94
3380,street_fight,13.042208,77.725813,03-04-2025,16:11,high,Koramangala,cloudy,25
3381,vandalism,13.037167,77.433021,17-08-2025,06:13,low,MG Road,cloudy,61
3382,vehicle_theft,12.918202,77.422554,26-09-2025,01:11,high,Malleshwaram,cloudy,21
3383,harassment,13.033903,77.627108,05-10-2025,13:49,moderate,Yelahanka,clear,35
3384,public_damage,12.957287,77.69815,31-05-2025,11:45,moderate,Jayanagar,cloudy,93
3385,road_accident,12.91067,77.692103,07-06-2025,21:38,high,BTM,clear,68
3386,street_fight,13.002411,77.519117,29-06-2025,13:07,high,BTM,rainy,47
3387,vehicle_theft,12.897223,77.493948,20-04-2025,16:52,high,Indiranagar,rainy,73
3388,vehicle_theft,12.913534,77.420199,06-06-2025,02:44,high,Malleshwaram,humid,43
3389,public_damage,12.989236,77.663806,22-10-2025,04:03,moderate,Indiranagar,humid,51
3390,chain_snatching,12.914183,77.749114,14-07-2025,05:40,high,MG Road,clear,74
3391,chain_snatching,12.936927,77.57089,22-07-2025,18:11,high,Indiranagar,humid,90
3392,road_accident,12.98193,77.433025,26-06-2025,04:08,high,Whitefield,clear,41
3393,pickpocketing,12.818316,77.768028,28-03-2025,22:38,moderate,Koramangala,rainy,83
3394,vandalism,12.887839,77.418733,31-05-2025,03:38,low,Whitefield,rainy,44
3395,cybercrime,12.970103,77.653509,21-05-2025,19:39,low,Yelahanka,humid,40
3396,street_fight,12.918066,77.56142,21-05-2025,19:10,high,Malleshwaram,humid,64
3397,vehicle_theft,13.008811,77.463466,22-05-2025,10:12,high,Malleshwaram,rainy,50
3398,pickpocketing,13.002099,77.796048,26-08-2025,17:41,moderate,Malleshwaram,cloudy,74
3399,public_damage,12.986208,77.599139,05-11-2025,02:40,moderate,Koramangala,cloudy,62
3400,cybercrime,13.053704,77.462632,09-09-2025,07:35,low,Electronic City,rainy,23
3401,burglary,12.889521,77.757269,23-07-2025,06:58,critical,Yelahanka,cloudy,41
3402,pickpocketing,13.053551,77.560598,26-10-2025,19:40,moderate,Indiranagar,rainy,76
3403,cybercrime,12.819214,77.559648,06-05-2025,20:02,low,Whitefield,clear,59
3404,assault,12.872208,77.624377,13-05-2025,16:51,high,Electronic City,humid,80
3405,harassment,12.889555,77.776049,13-11-2025,01:21,moderate,Hebbal,humid,77
3406,assault,13.051184,77.415044,23-09-2025,04:02,high,BTM,rainy,19
3407,burglary,12.939039,77.777868,26-03-2025,02:35,critical,Hebbal,cloudy,76
3408,cybercrime,12.87814,77.658025,18-08-2025,21:10,low,Indiranagar,rainy,66
3409,burglary,12.840293,77.533742,20-05-2025,16:19,critical,BTM,humid,55
3410,public_damage,12.967848,77.601063,25-08-2025,06:27,moderate,Electronic City,clear,28
3411,public_damage,12.972363,77.502333,07-11-2025,17:22,moderate,MG Road,rainy,86
3412,pickpocketing,12.986749,77.437702,07-11-2025,23:15,moderate,Hebbal,cloudy,34
3413,cybercrime,13.086279,77.448428,01-09-2025,23:16,low,Hebbal,cloudy,46
3414,street_fight,12.97869,77.423425,13-11-2025,18:08,high,Malleshwaram,humid,59
3415,public_damage,12.919397,77.415897,08-04-2025,19:55,moderate,Hebbal,cloudy,82
3416,assault,13.042852,77.614772,01-05-2025,06:05,high,Electronic City,rainy,80
3417,cybercrime,12.918596,77.778202,19-08-2025,18:08,low,Electronic City,clear,86
3418,harassment,12.839734,77.632184,29-05-2025,03:14,moderate,BTM,rainy,33
3419,public_damage,12.890043,77.51067,04-04-2025,07:07,moderate,Indiranagar,rainy,11
3420,pickpocketing,13.055086,77.485667,27-06-2025,04:47,moderate,Jayanagar,humid,48
3421,road_accident,13.091718,77.73142,24-08-2025,01:11,high,Malleshwaram,clear,95
3422,road_accident,13.032139,77.455531,04-10-2025,08:15,high,Electronic City,humid,30
3423,assault,13.014042,77.491937,20-11-2025,11:16,high,Jayanagar,rainy,25
3424,public_damage,13.09309,77.456067,29-04-2025,14:40,moderate,BTM,humid,59
3425,vehicle_theft,12.810701,77.705392,10-09-2025,18:43,high,Malleshwaram,cloudy,40
3426,public_damage,12.951756,77.786908,20-05-2025,06:33,moderate,Yelahanka,clear,71
3427,assault,13.065883,77.403727,08-06-2025,01:33,high,Hebbal,humid,41
3428,public_damage,13.033284,77.792779,08-04-2025,12:10,moderate,Malleshwaram,cloudy,60
3429,pickpocketing,12.89501,77.576792,12-05-2025,08:59,moderate,Indiranagar,rainy,91
3430,cybercrime,12.938274,77.424842,20-06-2025,19:12,low,Hebbal,rainy,95
3431,cybercrime,12.925218,77.739667,19-06-2025,10:11,low,Yelahanka,clear,35
3432,pickpocketing,12.889951,77.567127,20-09-2025,11:24,moderate,Koramangala,humid,73
3433,vandalism,13.009095,77.627069,19-07-2025,09:03,low,Malleshwaram,clear,57
3434,public_damage,13.019167,77.610837,22-10-2025,06:00,moderate,Whitefield,humid,76
3435,vandalism,12.861731,77.703715,09-07-2025,13:58,low,Whitefield,humid,58
3436,harassment,12.95768,77.605192,29-07-2025,07:49,moderate,Yelahanka,cloudy,19
3437,burglary,12.846669,77.699949,06-11-2025,02:18,critical,Hebbal,cloudy,90
3438,vehicle_theft,13.084258,77.779883,10-10-2025,06:57,high,Indiranagar,rainy,57
3439,vandalism,13.046127,77.481324,16-08-2025,17:47,low,Jayanagar,cloudy,55
3440,assault,13.07715,77.664599,10-09-2025,19:23,high,Malleshwaram,rainy,53
3441,harassment,13.085205,77.530154,28-09-2025,06:52,moderate,Koramangala,clear,43
3442,harassment,13.028342,77.589224,12-08-2025,11:06,moderate,Jayanagar,humid,69
3443,road_accident,13.098897,77.700123,22-09-2025,16:34,high,Koramangala,humid,64
3444,burglary,12.830903,77.775712,27-05-2025,00:07,critical,Jayanagar,clear,38
3445,road_accident,12.925186,77.43139,20-05-2025,01:23,high,Whitefield,rainy,88
3446,pickpocketing,12.856227,77.708618,13-06-2025,09:02,moderate,Jayanagar,rainy,17
3447,road_accident,12.905468,77.799013,29-06-2025,08:50,high,Hebbal,humid,15
3448,chain_snatching,12.933482,77.7596,15-11-2025,00:44,high,Yelahanka,rainy,41
3449,road_accident,12.959366,77.475339,17-11-2025,08:21,high,BTM,rainy,14
3450,harassment,12.992218,77.573191,17-06-2025,05:29,moderate,Electronic City,cloudy,91
3451,vehicle_theft,12.959212,77.786307,01-08-2025,02:45,high,Malleshwaram,humid,64
3452,vandalism,12.890032,77.483398,14-07-2025,19:27,low,Jayanagar,rainy,31
3453,harassment,12.950434,77.442586,25-10-2025,00:19,moderate,Jayanagar,clear,33
3454,street_fight,12.817436,77.470579,17-04-2025,21:11,high,Hebbal,clear,64
3455,vehicle_theft,13.016338,77.658627,16-06-2025,22:39,high,Whitefield,humid,49
3456,assault,13.064552,77.604599,11-08-2025,14:05,high,Whitefield,clear,23
3457,street_fight,13.073335,77.484675,01-04-2025,21:31,high,Malleshwaram,rainy,61
3458,vandalism,12.893385,77.707137,29-06-2025,09:14,low,BTM,rainy,13
3459,vehicle_theft,12.844328,77.501034,08-06-2025,11:05,high,Malleshwaram,clear,42
3460,burglary,12.883726,77.715992,11-11-2025,16:32,critical,Electronic City,rainy,16
3461,burglary,13.083136,77.651621,12-07-2025,08:04,critical,BTM,rainy,79
3462,vandalism,12.970234,77.657385,04-07-2025,13:58,low,BTM,rainy,43
3463,assault,12.817363,77.509481,01-06-2025,20:26,high,Malleshwaram,rainy,28
3464,cybercrime,13.062121,77.556288,05-06-2025,18:03,low,Koramangala,clear,31
3465,burglary,13.091268,77.755883,05-07-2025,12:10,critical,Whitefield,clear,61
3466,vandalism,12.850347,77.702883,07-05-2025,02:41,low,Electronic City,clear,91
3467,street_fight,13.042123,77.767287,05-07-2025,15:00,high,Koramangala,clear,92
3468,pickpocketing,12.809028,77.421301,18-10-2025,06:35,moderate,BTM,humid,82
3469,chain_snatching,12.915689,77.509404,14-11-2025,13:51,high,Malleshwaram,cloudy,65
3470,chain_snatching,12.939682,77.460985,08-10-2025,03:35,high,Yelahanka,cloudy,82
3471,chain_snatching,12.934784,77.525395,02-05-2025,12:21,high,BTM,clear,37
3472,vandalism,12.834586,77.688418,16-06-2025,19:20,low,Yelahanka,rainy,63
3473,vandalism,12.943134,77.700702,17-09-2025,09:02,low,Yelahanka,humid,43
3474,burglary,12.915809,77.54002,27-03-2025,18:56,critical,Indiranagar,rainy,59
3475,assault,12.919469,77.544315,08-05-2025,06:03,high,Indiranagar,cloudy,22
3476,assault,12.883444,77.488414,23-10-2025,04:20,high,Electronic City,clear,26
3477,burglary,12.911125,77.437539,07-05-2025,02:28,critical,Electronic City,cloudy,41
3478,assault,12.898187,77.464624,12-05-2025,13:43,high,Electronic City,cloudy,38
3479,public_damage,13.078796,77.651735,30-08-2025,02:29,moderate,Whitefield,rainy,59
3480,street_fight,12.860881,77.774582,05-05-2025,07:23,high,MG Road,rainy,82
3481,burglary,13.035721,77.492617,27-06-2025,13:20,critical,Yelahanka,cloudy,27
3482,vandalism,12.820061,77.636534,25-08-2025,04:27,low,Malleshwaram,clear,11
3483,burglary,12.963995,77.654738,22-10-2025,06:26,critical,BTM,humid,78
3484,vehicle_theft,12.941231,77.695593,29-03-2025,06:16,high,MG Road,cloudy,52
3485,vehicle_theft,12.805567,77.644666,21-05-2025,20:14,high,Hebbal,cloudy,27
3486,vehicle_theft,12.93195,77.4078,24-10-2025,18:07,high,BTM,rainy,39
3487,harassment,13.001097,77.707019,07-09-2025,09:31,moderate,Whitefield,clear,82
3488,chain_snatching,12.945845,77.722693,23-10-2025,05:22,high,MG Road,cloudy,29
3489,street_fight,12.920056,77.581114,13-07-2025,07:22,high,Yelahanka,cloudy,93
3490,pickpocketing,12.863175,77.784276,10-04-2025,22:23,moderate,Electronic City,rainy,31
3491,cybercrime,12.987939,77.732759,21-04-2025,22:20,low,Yelahanka,cloudy,85
3492,road_accident,12.889475,77.649514,28-04-2025,05:39,high,BTM,cloudy,43
3493,burglary,12.818054,77.730299,19-06-2025,10:22,critical,Jayanagar,rainy,66
3494,burglary,12.820559,77.659211,20-07-2025,18:15,critical,BTM,cloudy,12
3495,harassment,12.905784,77.499007,20-09-2025,09:19,moderate,BTM,humid,48
3496,cybercrime,13.05787,77.659323,06-04-2025,00:02,low,BTM,cloudy,53
3497,pickpocketing,13.042205,77.401699,12-07-2025,19:05,moderate,BTM,clear,14
3498,assault,12.908162,77.721264,06-04-2025,01:31,high,Malleshwaram,clear,57
3499,vehicle_theft,13.078251,77.564022,27-10-2025,23:34,high,Indiranagar,clear,73
3500,vehicle_theft,12.988085,77.526167,10-11-2025,20:11,high,Malleshwaram,cloudy,69
3501,assault,13.071225,77.442075,19-07-2025,00:41,high,MG Road,humid,54
3502,assault,12.998441,77.696951,27-10-2025,19:03,high,Electronic City,rainy,73
3503,street_fight,13.018647,77.717242,25-09-2025,16:40,high,BTM,clear,73
3504,pickpocketing,12.834587,77.486102,06-11-2025,01:05,moderate,BTM,clear,62
3505,harassment,12.929711,77.405081,02-04-2025,20:58,moderate,Koramangala,humid,50
